NMFS_DNA_ID,BOX_ID,BOX_POSITION,PLATE,PLATE_POS,Sort,SAMPLE_ID,ANALYSIS_ID,BATCH_ID,PROJECT_NAME,GENUS,SPECIES,LENGTH,WEIGHT,SEX,AGE,REPORTED_LIFE_STAGE,PHENOTYPE,HATCHERY_MARK,TAG_NUMBER,COLLECTION_DATE,ESTIMATED_DATE,PICKER,PICK_DATE,LEFTOVER_SAMPLE,SAMPLE_COMMENTS,NMFS_DNA_ID,STATE_F,COUNTY_F,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,REACH_SITE,LATITUDE_F,LONGITUDE_F,HATCHERY,STRAIN,LOCATION_COMMENTS_F
T075802,T793,5C,TWY,5C,29,06KS0011,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075802,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075803,T793,5D,TWY,5D,41,06KS0012,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075803,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075804,T793,5E,TWY,5E,53,06KS0013,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075804,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075805,T793,5F,TWY,5F,65,06KS0014,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075805,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075806,T793,5G,TWY,5G,77,06KS0015,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075806,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075807,T793,5H,TWY,5H,89,06KS0016,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075807,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075808,T793,6A,TWY,6A,6,06KS0017,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075808,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075809,T793,6B,TWY,6B,18,06KS0018,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075809,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075810,T793,6C,TWY,6C,30,06KS0019,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075810,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075811,T793,6D,TWY,6D,42,06KS0020,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075811,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075812,T793,6E,TWY,6E,54,06KS0021,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075812,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075813,T793,6F,TWY,6F,66,06KS0022,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075813,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075814,T793,6G,TWY,6G,78,06KS0023,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075814,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075815,T793,6H,TWY,6H,90,06KS0024,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075815,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075816,T793,7A,TWY,7A,7,06KS0025,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075816,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075816,T793,7A,TWY,10A,10,06KS0025,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075816,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075817,T793,7B,TWY,7B,19,06KS0026,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075817,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075817,T793,7B,TWY,10B,22,06KS0026,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075817,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075818,T793,7C,TWY,7C,31,06KS0027,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075818,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075818,T793,7C,TWY,10C,34,06KS0027,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075818,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075819,T793,7D,TWY,7D,43,06KS0028,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075819,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075819,T793,7D,TWY,10D,46,06KS0028,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075819,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075820,T793,7E,TWY,7E,55,06KS0029,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075820,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075820,T793,7E,TWY,10E,58,06KS0029,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075820,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075821,T793,7F,TWY,7F,67,06KS0030,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075821,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075821,T793,7F,TWY,10F,70,06KS0030,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075821,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075822,T793,7G,TWY,7G,79,06KS0031,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075822,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075822,T793,7G,TWY,10G,82,06KS0031,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075822,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075823,T793,7H,TWY,7H,91,06KS0032,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075823,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075823,T793,7H,TWY,10H,94,06KS0032,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075823,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075824,T793,8A,TWY,8A,8,06KS0033,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075824,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075824,T793,8A,TWY,11A,11,06KS0033,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075824,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075825,T793,8B,TWY,8B,20,06KS0034,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075825,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075825,T793,8B,TWY,11B,23,06KS0034,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075825,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075826,T793,8C,TWY,8C,32,06KS0035,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075826,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075826,T793,8C,TWY,11C,35,06KS0035,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075826,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075827,T793,8D,TWY,8D,44,06KS0036,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075827,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075827,T793,8D,TWY,11D,47,06KS0036,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075827,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075828,T793,8E,TWY,8E,56,06KS0037,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075828,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075828,T793,8E,TWY,11E,59,06KS0037,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075828,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075829,T793,8F,TWY,8F,68,06KS0038,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075829,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075829,T793,8F,TWY,11F,71,06KS0038,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075829,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075830,T793,8G,TWY,8G,80,06KS0039,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075830,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075830,T793,8G,TWY,11G,83,06KS0039,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075830,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075831,T793,8H,TWY,8H,92,06KS0040,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075831,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075831,T793,8H,TWY,11H,95,06KS0040,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075831,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075832,T793,9A,TWY,9A,9,06KS0041,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075832,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075832,T793,9A,TWY,12A,12,06KS0041,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075832,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075833,T793,9B,TWY,9B,21,06KS0042,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075833,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075833,T793,9B,TWY,12B,24,06KS0042,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075833,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075834,T793,9C,TWY,9C,33,06KS0043,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075834,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075834,T793,9C,TWY,12C,36,06KS0043,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075834,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075835,T793,9D,TWY,9D,45,06KS0044,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075835,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075835,T793,9D,TWY,12D,48,06KS0044,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075835,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075836,T793,9E,TWY,9E,57,06KS0045,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075836,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075836,T793,9E,TWY,12E,60,06KS0045,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075836,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075837,T793,9F,TWY,9F,69,06KS0046,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075837,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075837,T793,9F,TWY,12F,72,06KS0046,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075837,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075838,T793,9G,TWY,9G,81,06KS0047,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075838,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075838,T793,9G,TWY,12G,84,06KS0047,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075838,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075839,T793,9H,TWY,9H,93,06KS0048,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075839,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T075839,T793,9H,TWY,12H,96,06KS0048,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1600,Oncorhynchus,tshawytscha,,,,,Adult,Fall,,,1/1/06,Y,,,,Coleman NFH Sacramento River Fall Chinook 2006,T075839,California,Shasta,Sacramento River,,,Battle Creek,,Coleman National Fish Hatchery,,,,
T014931,T157,1A,,1A,1,B1101,NTC,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014931,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014932,T157,1B,,1B,13,B1127,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014932,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014933,T157,1C,,1C,25,B1166,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014933,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014934,T157,1D,,1D,37,B1222,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014934,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014935,T157,1E,,1E,49,B1247,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014935,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014936,T157,1F,,1F,61,B1285,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014936,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014937,T157,1G,,1G,73,B1304,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014937,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014938,T157,1H,,1H,85,W215,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014938,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014939,T157,2A,,2A,2,B1103,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014939,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014940,T157,2B,,2B,14,B1128,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014940,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014941,T157,2C,,2C,26,B1172,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014941,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014942,T157,2D,,2D,38,B1224,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014942,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014943,T157,2E,,2E,50,B1251,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014943,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014944,T157,2F,,2F,62,B1288,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014944,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014945,T157,2G,,2G,74,B1309,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014945,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
T014946,T157,2H,,2H,86,W234,,A215,"CTC, Megaswap",Oncorhynchus,tshawytscha,,,,,,,,,,,,,,"CTC Megaswap, Tray name N. Santiam I 1:1, N. Santiam I, Marion Forks Hatchery,Minto Pond",T014946,Washington,Pacific,Columbia River,Willamette River,,Santiam River,Minto Pond,,,Marion Forks Hatchery,,
